timestamp,market_id,question,yes_bid,yes_ask,no_bid,no_ask,spread,volume
2026-05-15T02:00:48+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.96402,0.96716,0.03284,0.03548,0.0031400000000000317,16186.0
2026-05-15T02:00:48+00:00,#41,other,,,,,,0
2026-05-15T02:10:28+00:00,#44,index:2,0.22434,0.23389,0.76611,0.77566,0.009549999999999975,3821.0
2026-05-15T02:10:28+00:00,#42,index:0,0.0035,0.0065,0.9935,0.9965,0.0029999999999999996,1651244.0
2026-05-15T02:10:28+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.96296,0.96444,0.03556,0.03704,0.0014799999999999258,6303.0
2026-05-15T02:10:28+00:00,#43,index:1,0.7604,0.76042,0.23958,0.2396,2.0000000000020002e-05,1691.0
2026-05-15T02:10:28+00:00,#41,other,,,,,,0
2026-05-15T02:20:27+00:00,#44,index:2,0.20184,0.2165,0.7835,0.79816,0.014660000000000006,3637.0
2026-05-15T02:20:27+00:00,#43,index:1,0.7855,0.79808,0.20192,0.2145,0.012580000000000036,1768.0
2026-05-15T02:20:27+00:00,#42,index:0,0.0035,0.00846,0.99154,0.9965,0.004960000000000001,1651346.0
2026-05-15T02:20:27+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.97242,0.97548,0.02452,0.02758,0.0030600000000000627,3449.0
2026-05-15T02:20:27+00:00,#41,other,,,,,,0
2026-05-15T02:30:37+00:00,#43,index:1,0.81929,0.84885,0.1409,0.1476,0.02956000000000003,1880.0
2026-05-15T02:30:37+00:00,#44,index:2,0.15,0.16741,0.83259,0.85,0.01741000000000001,4261.0
2026-05-15T02:30:37+00:00,#42,index:0,0.003,0.0076,0.9924,0.997,0.0046,1640589.0
2026-05-15T02:30:37+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.96192,0.96499,0.03501,0.03808,0.003070000000000017,2394.0
2026-05-15T02:30:37+00:00,#41,other,,,,,,0
2026-05-15T02:40:31+00:00,#44,index:2,0.149,0.1665,0.8335,0.851,0.017500000000000016,3732.0
2026-05-15T02:40:31+00:00,#43,index:1,0.84225,0.8502,0.1498,0.15775,0.007949999999999902,1938.0
2026-05-15T02:40:31+00:00,#42,index:0,0.00301,0.0076,0.9924,0.99699,0.00459,1592895.0
2026-05-15T02:40:31+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.95972,0.9612,0.0388,0.04028,0.0014800000000000368,1005.0
2026-05-15T02:40:31+00:00,#41,other,,,,,,0
2026-05-15T02:50:45+00:00,#44,index:2,0.25783,0.275,0.725,0.74217,0.01717000000000002,6852.0
2026-05-15T02:50:45+00:00,#43,index:1,0.72019,0.73267,0.26733,0.27989,0.012480000000000047,1763.0
2026-05-15T02:50:45+00:00,#42,index:0,0.003,0.0076,0.9924,0.997,0.0046,1589638.0
2026-05-15T02:50:45+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98021,0.98224,0.01776,0.01979,0.0020299999999999763,2347.0
2026-05-15T02:50:45+00:00,#41,other,,,,,,0
2026-05-15T03:01:46+00:00,#44,index:2,0.39163,0.41386,0.58614,0.60837,0.022230000000000028,6737.0
2026-05-15T03:01:46+00:00,#42,index:0,0.0035,0.0076,0.9924,0.9965,0.0040999999999999995,1589572.0
2026-05-15T03:01:46+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98673,0.9887,0.0113,0.01327,0.0019700000000000273,12724.0
2026-05-15T03:01:46+00:00,#43,index:1,0.5953,0.59712,0.40288,0.4047,0.0018199999999999328,2107.0
2026-05-15T03:01:46+00:00,#41,other,,,,,,0
2026-05-15T03:10:27+00:00,#43,index:1,0.68338,0.70318,0.29682,0.31662,0.01980000000000004,1670.0
2026-05-15T03:10:27+00:00,#44,index:2,0.30311,0.32017,0.67983,0.69689,0.01706000000000002,3511.0
2026-05-15T03:10:27+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1589407.0
2026-05-15T03:10:27+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.97995,0.98348,0.01652,0.02005,0.003530000000000033,20687.0
2026-05-15T03:10:27+00:00,#41,other,,,,,,0
2026-05-15T03:20:28+00:00,#44,index:2,0.29203,0.30392,0.69608,0.70797,0.011890000000000012,3494.0
2026-05-15T03:20:28+00:00,#43,index:1,0.70467,0.7164,0.2836,0.29533,0.011730000000000018,1593.0
2026-05-15T03:20:28+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1589327.0
2026-05-15T03:20:28+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.97975,0.98198,0.0161,0.02025,0.0022299999999999542,14576.0
2026-05-15T03:20:28+00:00,#41,other,,,,,,0
2026-05-15T03:30:42+00:00,#43,index:1,0.66961,0.68244,0.31756,0.33039,0.012830000000000008,1960.0
2026-05-15T03:30:42+00:00,#44,index:2,0.3144,0.32408,0.67592,0.6856,0.009679999999999966,3444.0
2026-05-15T03:30:42+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1588151.0
2026-05-15T03:30:42+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98426,0.98516,0.01484,0.01583,0.0009000000000000119,2279.0
2026-05-15T03:30:42+00:00,#41,other,,,,,,0
2026-05-15T03:40:28+00:00,#43,index:1,0.8295,0.85771,0.14229,0.1705,0.028209999999999957,2226.0
2026-05-15T03:40:28+00:00,#44,index:2,0.15663,0.1728,0.8272,0.84337,0.016170000000000018,3229.0
2026-05-15T03:40:28+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1587007.0
2026-05-15T03:40:28+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.9835,0.98499,0.01644,0.0165,0.0014899999999999913,1074.0
2026-05-15T03:40:28+00:00,#41,other,,,,,,0
2026-05-15T03:50:35+00:00,#43,index:1,0.87261,0.89368,0.10632,0.12739,0.021070000000000033,3972.0
2026-05-15T03:50:35+00:00,#44,index:2,0.10552,0.12249,0.87751,0.89448,0.01697,4310.0
2026-05-15T03:50:35+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1587007.0
2026-05-15T03:50:35+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98489,0.98494,0.01506,0.01511,4.999999999999449e-05,2235.0
2026-05-15T03:50:35+00:00,#41,other,,,,,,0
2026-05-15T04:00:48+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1586599.0
2026-05-15T04:00:48+00:00,#44,index:2,0.13182,0.13667,0.86333,0.86818,0.004850000000000021,4035.0
2026-05-15T04:00:48+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.9875,0.98953,0.01047,0.01303,0.0020299999999999763,3268.0
2026-05-15T04:00:48+00:00,#43,index:1,0.85333,0.85334,0.14666,0.14667,9.99999999995449e-06,2343.0
2026-05-15T04:00:48+00:00,#41,other,,,,,,0
2026-05-15T04:10:29+00:00,#44,index:2,0.14511,0.16151,0.83849,0.85489,0.016399999999999998,4053.0
2026-05-15T04:10:29+00:00,#43,index:1,0.848,0.85406,0.14594,0.152,0.006060000000000065,2985.0
2026-05-15T04:10:29+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1585771.0
2026-05-15T04:10:29+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98754,0.98807,0.00793,0.01246,0.0005300000000000304,9582.0
2026-05-15T04:10:29+00:00,#41,other,,,,,,0
2026-05-15T04:20:33+00:00,#43,index:1,0.88643,0.9,0.1,0.11357,0.013569999999999971,2728.0
2026-05-15T04:20:33+00:00,#44,index:2,0.0808,0.08853,0.91147,0.9192,0.007730000000000001,4808.0
2026-05-15T04:20:33+00:00,#42,index:0,0.003,0.0085,0.9915,0.997,0.0055000000000000005,1585771.0
2026-05-15T04:20:33+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98601,0.99126,0.00874,0.01399,0.005249999999999977,2130.0
2026-05-15T04:20:33+00:00,#41,other,,,,,,0
2026-05-15T04:30:36+00:00,#43,index:1,0.9233,0.94824,0.05176,0.0767,0.024939999999999962,3375.0
2026-05-15T04:30:36+00:00,#44,index:2,0.04235,0.0625,0.9375,0.95765,0.02015,6103.0
2026-05-15T04:30:36+00:00,#42,index:0,0.003,0.014,0.986,0.997,0.011,1585283.0
2026-05-15T04:30:36+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.9873,0.99089,0.01177,0.0127,0.003590000000000093,1431.0
2026-05-15T04:30:36+00:00,#41,other,,,,,,0
2026-05-15T04:40:31+00:00,#44,index:2,0.04539,0.0665,0.9335,0.95461,0.021110000000000004,6582.0
2026-05-15T04:40:31+00:00,#43,index:1,0.93647,0.9462,0.0538,0.06353,0.009730000000000016,1727.0
2026-05-15T04:40:31+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1585244.0
2026-05-15T04:40:31+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.9936,0.99508,0.00492,0.0064,0.0014799999999999258,4121.0
2026-05-15T04:40:31+00:00,#41,other,,,,,,0
2026-05-15T04:50:30+00:00,#44,index:2,0.03137,0.05637,0.94363,0.96863,0.025,7773.0
2026-05-15T04:50:30+00:00,#43,index:1,0.9411,0.96343,0.03657,0.0589,0.02232999999999996,3215.0
2026-05-15T04:50:30+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.99249,0.998,0.002,0.00751,0.005510000000000015,8616.0
2026-05-15T04:50:30+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1562115.0
2026-05-15T04:50:30+00:00,#41,other,,,,,,0
2026-05-15T05:00:48+00:00,#43,index:1,0.9598,0.98248,0.01752,0.0402,0.022680000000000033,5537.0
2026-05-15T05:00:48+00:00,#44,index:2,0.02128,0.0425,0.9575,0.97872,0.021220000000000003,8753.0
2026-05-15T05:00:48+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1482472.0
2026-05-15T05:00:48+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.98673,0.98823,0.01177,0.01297,0.0015000000000000568,2111.0
2026-05-15T05:00:48+00:00,#41,other,,,,,,0
2026-05-15T05:10:33+00:00,#43,index:1,0.9601,0.9745,0.0255,0.0399,0.01440000000000008,347.0
2026-05-15T05:10:33+00:00,#44,index:2,0.0218,0.03461,0.96539,0.9782,0.012810000000000002,8671.0
2026-05-15T05:10:33+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.99252,0.99598,0.00402,0.00748,0.0034600000000000186,2125.0
2026-05-15T05:10:33+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1482461.0
2026-05-15T05:10:33+00:00,#41,other,,,,,,0
2026-05-15T05:20:28+00:00,#43,index:1,0.96342,0.9836,0.0164,0.03658,0.020179999999999976,4795.0
2026-05-15T05:20:28+00:00,#44,index:2,0.02124,0.0345,0.9655,0.97876,0.013260000000000004,10767.0
2026-05-15T05:20:28+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1482461.0
2026-05-15T05:20:28+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.99792,0.99854,0.00146,0.00208,0.0006199999999999539,8241.0
2026-05-15T05:20:28+00:00,#41,other,,,,,,0
2026-05-15T05:30:45+00:00,#44,index:2,0.01,0.02918,0.97082,0.99,0.019180000000000003,34885.0
2026-05-15T05:30:45+00:00,#43,index:1,0.9827,0.9877,0.0123,0.0173,0.0050000000000000044,8212.0
2026-05-15T05:30:45+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1482461.0
2026-05-15T05:30:45+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.9953,0.9954,0.0046,0.0047,9.999999999998899e-05,61374.0
2026-05-15T05:30:45+00:00,#41,other,,,,,,0
2026-05-15T05:40:37+00:00,#44,index:2,0.002,0.02,0.98,0.998,0.018000000000000002,1332.0
2026-05-15T05:40:37+00:00,#43,index:1,0.99006,0.999,0.001,0.00994,0.008939999999999948,3101.0
2026-05-15T05:40:37+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.97821,0.98523,0.01496,0.02179,0.007020000000000026,1314.0
2026-05-15T05:40:37+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1482461.0
2026-05-15T05:40:37+00:00,#41,other,,,,,,0
2026-05-15T05:50:29+00:00,#43,index:1,0.99106,0.999,0.001,0.00894,0.007939999999999947,1850.0
2026-05-15T05:50:29+00:00,#44,index:2,0.0021,0.01,0.99,0.9979,0.0079,525.0
2026-05-15T05:50:29+00:00,#42,index:0,0.003,0.006,0.994,0.997,0.003,1468733.0
2026-05-15T05:50:29+00:00,#40,class:priceBinary|underlying:BTC|expiry:20260515-0600|targetPrice:79779|period:1,0.99918,0.99995,5e-05,0.00082,0.0007700000000000484,7313.0
2026-05-15T05:50:29+00:00,#41,other,,,,,,0
2026-05-15T06:00:48+00:00,#49,index:2,0.07,0.27998,0.72002,0.93,0.20998,1131.0
2026-05-15T06:00:48+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.495,0.505,0.495,0.505,0.010000000000000009,8058.0
2026-05-15T06:00:48+00:00,#46,other,,,,,,0
2026-05-15T06:00:48+00:00,#47,index:0,,0.21,0.79,,,0
2026-05-15T06:00:48+00:00,#48,index:1,0.63,,,0.37,,800.0
2026-05-15T06:10:32+00:00,#47,index:0,0.136,0.1742,0.8258,0.864,0.038199999999999984,3726.0
2026-05-15T06:10:32+00:00,#49,index:2,0.16,0.1746,0.8254,0.84,0.014600000000000002,2875.0
2026-05-15T06:10:32+00:00,#48,index:1,0.7035,0.71621,0.28379,0.2965,0.012709999999999999,4447.0
2026-05-15T06:10:32+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.506,0.50682,0.49318,0.494,0.0008200000000000429,7937.0
2026-05-15T06:10:32+00:00,#46,other,,,,,,0
2026-05-15T06:20:30+00:00,#49,index:2,0.13651,0.1805,0.8195,0.86349,0.04399,4032.0
2026-05-15T06:20:30+00:00,#48,index:1,0.6847,0.7245,0.2755,0.3153,0.03980000000000006,5865.0
2026-05-15T06:20:30+00:00,#47,index:0,0.1313,0.14509,0.85491,0.8687,0.013789999999999997,3152.0
2026-05-15T06:20:30+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.50357,0.50358,0.49642,0.49643,1.0000000000065512e-05,8214.0
2026-05-15T06:20:30+00:00,#46,other,,,,,,0
2026-05-15T06:30:37+00:00,#48,index:1,0.6851,0.732,0.268,0.3149,0.04689999999999994,6381.0
2026-05-15T06:30:37+00:00,#49,index:2,0.137,0.18296,0.81704,0.863,0.04596,3840.0
2026-05-15T06:30:37+00:00,#47,index:0,0.13111,0.1425,0.8575,0.86889,0.011389999999999983,1361.0
2026-05-15T06:30:37+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.57024,0.575,0.425,0.42976,0.0047599999999999865,1456.0
2026-05-15T06:30:37+00:00,#46,other,,,,,,0
2026-05-15T06:40:32+00:00,#49,index:2,0.1375,0.17969,0.82031,0.8625,0.04218999999999998,4428.0
2026-05-15T06:40:32+00:00,#48,index:1,0.6905,0.70912,0.29088,0.3095,0.01861999999999997,6161.0
2026-05-15T06:40:32+00:00,#47,index:0,0.1469,0.16413,0.83587,0.8531,0.017229999999999995,2385.0
2026-05-15T06:40:32+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.57726,0.58,0.42,0.42214,0.0027399999999999647,1913.0
2026-05-15T06:40:32+00:00,#46,other,,,,,,0
2026-05-15T06:50:30+00:00,#49,index:2,0.1379,0.18049,0.81951,0.8621,0.04259000000000002,4812.0
2026-05-15T06:50:30+00:00,#47,index:0,0.14,0.14733,0.85267,0.86,0.007329999999999975,5193.0
2026-05-15T06:50:30+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.58155,0.58668,0.41332,0.41845,0.005129999999999968,2230.0
2026-05-15T06:50:30+00:00,#48,index:1,0.69518,0.69986,0.30014,0.30482,0.0046800000000000175,7959.0
2026-05-15T06:50:30+00:00,#46,other,,,,,,0
2026-05-15T07:00:47+00:00,#49,index:2,0.1385,0.18049,0.81951,0.8615,0.04199,5042.0
2026-05-15T07:00:47+00:00,#47,index:0,0.135,0.14292,0.85708,0.865,0.007919999999999983,5588.0
2026-05-15T07:00:47+00:00,#48,index:1,0.69518,0.69986,0.30014,0.30482,0.0046800000000000175,6933.0
2026-05-15T07:00:47+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.59379,0.598,0.402,0.40621,0.004209999999999936,3235.0
2026-05-15T07:00:47+00:00,#46,other,,,,,,0
2026-05-15T07:10:29+00:00,#49,index:2,0.1389,0.1845,0.8155,0.8611,0.0456,5037.0
2026-05-15T07:10:29+00:00,#48,index:1,0.6905,0.70129,0.29871,0.3095,0.010789999999999966,8249.0
2026-05-15T07:10:29+00:00,#47,index:0,0.13111,0.13999,0.86001,0.86889,0.008879999999999999,5304.0
2026-05-15T07:10:29+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.60485,0.605,0.395,0.39515,0.00014999999999998348,1870.0
2026-05-15T07:10:29+00:00,#46,other,,,,,,0
2026-05-15T07:20:29+00:00,#48,index:1,0.6852,0.70069,0.29931,0.3148,0.015490000000000004,7740.0
2026-05-15T07:20:29+00:00,#47,index:0,0.1228,0.13384,0.86616,0.8772,0.01103999999999998,5250.0
2026-05-15T07:20:29+00:00,#49,index:2,0.18325,0.19242,0.80758,0.81675,0.009170000000000011,4854.0
2026-05-15T07:20:29+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.62999,0.63,0.37,0.37001,9.99999999995449e-06,2189.0
2026-05-15T07:20:29+00:00,#46,other,,,,,,0
2026-05-15T07:30:37+00:00,#49,index:2,0.2144,0.23,0.77,0.7856,0.015600000000000003,4405.0
2026-05-15T07:30:37+00:00,#47,index:0,0.08375,0.09423,0.90577,0.91625,0.01047999999999999,4758.0
2026-05-15T07:30:37+00:00,#48,index:1,0.6851,0.69281,0.30719,0.3149,0.007709999999999995,8751.0
2026-05-15T07:30:37+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.66398,0.664,0.336,0.33602,2.0000000000020002e-05,2850.0
2026-05-15T07:30:37+00:00,#46,other,,,,,,0
2026-05-15T07:40:30+00:00,#47,index:0,0.10158,0.115,0.885,0.89842,0.013420000000000001,5503.0
2026-05-15T07:40:30+00:00,#49,index:2,0.19611,0.20505,0.79495,0.80389,0.008940000000000003,4626.0
2026-05-15T07:40:30+00:00,#48,index:1,0.6852,0.6925,0.3075,0.3148,0.007299999999999973,8299.0
2026-05-15T07:40:30+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.637,0.6371,0.3629,0.363,9.999999999998899e-05,12470.0
2026-05-15T07:40:30+00:00,#46,other,,,,,,0
2026-05-15T07:50:27+00:00,#45,class:priceBinary|underlying:BTC|expiry:20260516-0600|targetPrice:80323|period:1,0.64251,0.64985,0.35015,0.35749,0.007340000000000013,7511.0
2026-05-15T07:50:27+00:00,#49,index:2,0.20432,0.2103,0.7897,0.79568,0.005979999999999985,4562.0
